씬ID(sceneId),대사순서(order),강조캐릭터(activeCharacters),말하는캐릭터(speaker),대사텍스트(text),명령어(command)
scenejan3_51,18,,,치안대에 신고를 해 볼까. 하지만 아직 손등에 카지노 입장 도장이 남아 있지 않던가.,
scenejan3_51,19,,,혼자 힘으로 어떻게든 해볼까나. 총도 혹시 몰라서 들고 오긴 했다.,
scenejan3_51,20,,,"그렇게 당신이 고민하고 있을 때, 부이몽 호텔에서 익숙한 실루엣이 나왔다.",
scenejan3_51,21,,,"살짝 취한 듯 비틀거리는 걸음걸이였지만, 별이 총총한 파리의 밤하늘에 녹아들 것처럼 검은 머리칼에 마찬가지로 새까만 케이프의 연미복은 의심의 여지 없는 펠릭스 멘델스존이었다.",
scenejan3_51_choice,22,,,어쩌면 그에게 도움을 청하면 편하게 문제가 해결될지도 모르는 일이었다.,
scenejan3_56,1,,,당신은 빠른 걸음으로 그에게 뛰어간다.,
scenejan3_56,2,,me,"저기요, 나 좀 도와줘요.",
scenejan3_56,3,,,멘델스존은 술이 덜 깬 모양이었다. 그는 관자놀이와 이마를 꾹꾹 누르면서 손 틈새로 당신을 내려다보았다.,
scenejan3_56,4,mendelssohn,mendelssohn,어떤…곤경에 처하신 건지요? 그리고 실례지만 저를 혹시 알고 계시는지…,
scenejan3_56_choice,1,,,윽. 그렇다… 지금은 카니발이었고 당신은 팔레 루아얄의 가면무도회에 참석하겠다고 앞서 부이몽 호텔의 파티 때 입었던 옷을 완전히 반대 이미지로 갈아입고 나온 참이었다. ,
scenejan1_57,1,,me,나예요. 에투아르 베시에르.,
scenejan1_57,2,mendelssohn,,당신의 말에 멘델스존의 눈이 동그래진다.,
scenejan1_57,3,mendelssohn,mendelssohn,베시에르 양?!,
scenejan1_57,4,,me,"아, 조용히 해요. 나 지금 여기 있는 거 들키면 이모한테 죽어라 혼난다고요…",
scenejan1_57,5,mendelssohn,mendelssohn,아니 그러면 당연히 혼이 나셔야죠! 오밤중에 이렇게 혼자 나가시는 게 얼마나 위험한지는 알고 이러시는 거예요?!,
scenejan1_57_choice,1,mendelssohn,,"멘델스존은 진심으로 화가 난 표정을 지으며, 당신을 나무라듯 했다.",
scenejan1_57_1,1,mendelssohn,,당신의 말에 멘델스존은 한숨을 쉬며 미간을 짚는다. 은근히 인상을 자주 쓰는 편인 그 미간에 주름이라도 질까 살짝 걱정이 됐다.,
scenejan1_57_1,1,mendelssohn,mendelssohn,"하아…도와드릴 거예요. 도와는 그릴 건데, 정말 이게 무슨 꼴이에요… 이러실까봐 같이 무도회를 가자고 했던 건데. 이러려고 제 초대를 거절하신 거예요?",
scenejan2_57,1,,me,나예요. 에투아르 베시에르.,
scenejan2_57,2,mendelssohn,,당신의 말에 멘델스존의 눈이 동그래진다.,
scenejan2_57,3,mendelssohn,mendelssohn,베시에르 양?!,
scenejan2_57,4,,me,"아, 조용히 해요. 나 지금 여기 있는 거 들키면 이모한테 죽어라 혼난다고요…",
scenejan2_57,5,mendelssohn,mendelssohn,아니 그러면 당연히 혼이 나셔야죠! 오밤중에 이렇게 혼자 나가시는 게 얼마나 위험한지는 알고 이러시는 거예요?!,
scenejan2_57_choice,1,mendelssohn,,"멘델스존은 진심으로 화가 난 표정을 지으며, 당신을 나무라듯 했다.",
scenejan2_57_1,1,mendelssohn,,당신의 말에 멘델스존은 한숨을 쉬며 미간을 짚는다. 은근히 인상을 자주 쓰는 편인 그 미간에 주름이라도 질까 살짝 걱정이 됐다.,
scenejan2_57_1,2,mendelssohn,mendelssohn,"하아…도와드릴 거예요. 도와는 그릴 건데, 정말 이게 무슨 꼴이에요… 이러실까봐 같이 무도회를 가자고 했던 건데.",
scenejan2_57_1,3,mendelssohn,,멘델스존은 미묘한 표정을 지으며 잠깐 하늘을 올려다보며 한 번 더 한숨을 쉬었다.,
scenejan2_57_1,4,mendelssohn,mendelssohn,제 탓도 없지는 않네요… 제가 베시에르 양을 알아서 잘 감독했어야 했는데 그러지 못했으니…,
scenejan3_57,1,,me,나예요. 에투아르 베시에르.,
scenejan3_57,2,mendelssohn,,당신의 말에 멘델스존의 눈이 동그래진다.,
scenejan3_57,3,mendelssohn,mendelssohn,베시에르 양?!,
scenejan3_57,4,,me,"아, 조용히 해요. 나 지금 여기 있는 거 들키면 이모한테 죽어라 혼난다고요…",
scenejan3_57,5,mendelssohn,mendelssohn,아니 그러면 당연히 혼이 나셔야죠! 오밤중에 이렇게 혼자 나가시는 게 얼마나 위험한지는 알고 이러시는 거예요?!,
scenejan3_57_choice,1,mendelssohn,,"멘델스존은 진심으로 화가 난 표정을 지으며, 당신을 나무라듯 했다.",
scenejan3_57_1,1,mendelssohn,,당신의 말에 멘델스존은 한숨을 쉬며 미간을 짚는다. 은근히 인상을 자주 쓰는 편인 그 미간에 주름이라도 질까 살짝 걱정이 됐다.,
scenejan3_57_1,2,mendelssohn,mendelssohn,"하아…도와드릴 거예요. 도와는 그릴 건데, 정말 이게 무슨 꼴이에요… 이러실까봐 같이 무도회를 가자고 했던 건데.",
scenejan3_57_1,3,mendelssohn,,멘델스존은 미묘한 표정을 지으며 잠깐 하늘을 올려다보며 한 번 더 한숨을 쉬었다.,
scenejan3_57_1,4,mendelssohn,mendelssohn,제 탓도 없지는 않네요… 베시에르 양이 같이 팔레 루아얄로 가달라 했을 때 그냥 제가 같이 가드렸어야 했는데.,
scenejan3_57_1,5,,,진심으로 미안해하는 듯한 멘델스존의 표정에 어쩐지 당신이 더 미안해졌다. 사실 따지고 보면 당신의 철딱서니 없는 짓이 문제였다.,
scenejan3_57_1,6,,,그렇다고 딱히 반성하는 건 아니었다. 그야 카니발은 이런 짓 하라고 있는 날인데 멘델스존이 너무 건전하게 놀고 있는 것이었다.,
scenejan2_58,1,mendelssohn,mendelssohn,"아무튼, 그래서 제가 뭘 도와드리면 될까요?",
scenejan2_58,2,,me,미친 건달들 좀 어떻게 쫓아 보세요.,
scenejan2_58,3,,,말하기 무섭게 골목에서 건달들이 다시 등장했다.,
scenejan2_58,4,thug1,thug1,"아가씨, 이거 섭하네- 큰 건을 노려 보는 거야?",
scenejan2_58,5,thug2,thug2,저런 더러운 유대인보다는 우리가 낫지 않나?,
scenejan2_58_choice,1,,,그러면서 건달들은 저속한 몸짓을 해보였다. 당신의 미간에 절로 주름이 졌다.,
scenejan2_59,1,mendelssohn,,멘델스존은 싱긋 미소를 지었다.,
scenejan2_59,2,mendelssohn,mendelssohn,"괜찮아요, 익숙해요.",
scenejan2_60,1,mendelssohn,,멘델스존은 웃음을 참듯 아랫입술을 살짝 깨물었다.,
scenejan2_60,2,mendelssohn,mendelssohn,"베시에르 양, 그렇게까지는 화내주지 않아도 돼요… 진정하세요.",
scenejan2_61,1,mendelssohn,,멘델스존은 싱긋 미소를 지었다.,
scenejan2_61,2,mendelssohn,mendelssohn,고마워요.,
scenejan2_62,1,mendelssohn,,멘델스존은 싱긋 미소를 지었다.,
scenejan2_62,2,mendelssohn,mendelssohn,저도 압니다. 걱정하지 마세요.,
scenejan2_63,1,,,당신은 한숨을 쉬며 멘델스존의 손을 꽉 쥔다.,
scenejan2_63,2,,me,어떻게 좀 해봐요. 진짜 짜증나서 상대도 못하겠네.,
scenejan2_63,3,mendelssohn,mendelssohn,알겠습니다…대충 적당히 장단 맞춰 주세요.,
scenejan2_63,4,,,"뭘 하려길래 장단을 맞춰 달라고 하나, 했더니 충격적인 일이 일어난다.",
scenejan2_63,5,mendelssohn,,멘델스존은 그대로 당신의 어깨에 고개를 대고 당신에게 기댄다.,
scenejan2_63_choice,1,mendelssohn,mendelssohn,"잘 놀다 왔어, 여보?",
scenejan2_64,1,,,멘델스존이 당신의 허리에 팔을 감고 애교를 부리듯 뺨을 비빈다.,
scenejan2_64,2,mendelssohn,mendelssohn,한 번만 봐 줘… 내가 마시고 싶어서 마신 게 아니란 말야.,
scenejan2_64,3,,me,"아, 그러게 내가 그만 마시랬잖아요! 술도 약한 사람이 마시란 대로 꼴딱꼴딱 다 받아먹고 있으니까 당연히 취하지! 아휴, 내가 못 살아, 못 살아!",
scenejan2_64,4,,,이제 당신도 얼추 그의 페이스를 따라잡았다.,
scenejan2_64,5,mendelssohn,mendelssohn,"진짜 미안해애애… 그치만 술맛이 좋았어, 자기한테도 한 모금 주고 싶었는데… 다시 생각해 봐도 너무했어, 응? 그렇게 내가 가면무도회 따라가는 게 싫었어?",
scenejan2_64_choice,1,,,이제 당신도 얼추 그의 페이스를 따라잡았다.,
scenejan2_65,1,mendelssohn,mendelssohn,"남편이 부인을 너무 좋아하는 게 잘못은 아니잖아.
",
scenejan2_66,2,,,그러면서 멘델스존은 정말 철부지 남편처럼 당신의 뺨에 입을 맞춘다. 정확히는 그러는 척한다.,
scenejan2_66,3,,me,"또, 또 애교로 넘어가려 그런다. 이거 아주 나쁜 버릇이야, 알아요?",
scenejan2_66,4,mendelssohn,mendelssohn,"응, 알아. 그래도 당신도 늘 이렇게 하면 봐주잖아.",
scenejan2_66,5,mendelssohn,,그러고서는 멘델스존은 당신의 손을 자신의 뺨에 가져다대고 강아지처럼 뺨을 부빈다.,
scenejan2_66,6,mendelssohn,mendelssohn,그리고 당신도 나한테 사과해야지. 뒤에 이상한 것들을 달고 왔잖아. 내가 질투 많이 하는 거 뻔히 알면서.,
scenejan2_66,7,,me,나라고 달고 싶어서 달고 왔나요.,
scenejan2_66,8,,,"멘델스존은 고개를 들고, 여전히 취한 척을 하며 건달들에게 다가간다.",
scenejan2_66,9,mendelssohn,mendelssohn,신사분들.,
scenejan2_66,10,,,"몸짓은 영락없이 취한 사람이었지만, 당신은 알고 있다. 독일인들의 주량은 상상을 초월한다는 것을.",
scenejan2_66,11,,,다시 말해 멘델스존은 지금 아주 살짝 알딸딸할 정도일 확률이 높다.,
scenejan2_66,12,mendelssohn,mendelssohn,뭐 나 보고 더러운 유대인이라고 한다… 난 그런 건 상관없어. 충분히 착각할 수도 있는 말이고. 그런데 내 아내를 건드리는 건 문제가 다르지.,
scenejan2_66,13,,,평범한 매춘부를 건드리는 것과 돈 많은 부르주아의 아내인 양갓집 규슈를 건드리는 건 죄질이 매우 다르다. 멘델스존은 그 사실을 강조하고 있었다.,
scenejan2_66,14,mendelssohn,mendelssohn,우리 아버지 사업이 성공하지 않았으면 나도 넘보지도 못했을 좋은 집안의 귀한 딸이었어. 그런데 뭐 어쩌고 어째? 뚫린 입이라고 아무 말이나 해도 되는 줄 알아?!,
scenejan2_66_choice,1,,,"건달들은 자기들끼리 겁에 질려서 서로를 쳐다보더니, 황급히 작전 회의에 돌입하면서 뭐라뭐라 속삭인다.",
scenejan2_67,1,,,당신은 멘델스존의 팔짱을 끼고 어르고 달래듯 얘기한다.,
scenejan2_67,2,,me,그냥 가요. 저런 사람들한테 시간 낭비하지 말고.,
scenejan2_67,3,mendelssohn,mendelssohn,"음, 그럴까? 여보가 그렇게 이야기하면 그래야지.",
scenejan2_67,4,mendelssohn,,멘델스존은 발그레한 얼굴로 해맑게 웃으며 당신의 팔짱을 꼈다. 맨정신으로 이럴 수 있다니 참 그가 대단하게 느껴졌다. 그러고는 전혀 다른 눈빛으로 돌변해 건달들을 다시 바라본다.,
scenejan2_67,5,mendelssohn,mendelssohn,"운 좋은 줄 알아, 아내 앞이 아니었으면 치안대 불러서 그 다리 사이에 달린 쓸모도 없는 거 못 쓰게 반병신 만들어줬을 테니까.",
scenejan2_67,6,,me,화내지 말라니까요.,
scenejan2_67,7,,,"건달들은 분한 것 같은 눈빛으로 멘델스존과 당신을 바라보지만, 자신들이 건드린 사람이 양갓집, 어쩌면 귀족 집안 자제일 수도 있었다는 공포감에 질려 뭐라 반론을 하지는 못한다. ",
scenejan2_67,8,,,신분과 지위로 찍어누른 감이 있긴 했지만 그래도 기분이 꽤 상쾌해졌다.,
scenejan2_68,1,,me,나는 저 사람들이 내 앞에 무릎이라도 꿇었으면 좋겠는데.,
scenejan2_68,2,mendelssohn,mendelssohn,그렇게 해줄까?,
scenejan2_68,3,mendelssohn,,멘델스존은 발그레한 얼굴로 해맑게 웃으며 당신을 바라봤다. 이쯤 되니까 살짝 무섭기도 했다. 그러고는 전혀 다른 눈빛으로 돌변해 건달들을 다시 바라본다.,
scenejan2_68,4,mendelssohn,mendelssohn,내 아내에게 사과해.,
scenejan2_68,5,,,두 건달은 입이 좀처럼 떨어지지 않는 것 같았다. 무척이나 못마땅한 표정이었다.,
scenejan2_68,6,mendelssohn,mendelssohn,왜 사과를 안 하는 거지? 더러운 유대인한테 사과하라고 시키는 것도 아니잖아.,
scenejan2_68,7,mendelssohn,,멘델스존은 팔짱을 끼고서 가만히 건달들을 내려다봤다. 당신은 그들의 굴욕에 가슴이 뛰었다.,
scenejan2_68,8,thug2,thug2,미…미안합니다.,
scenejan2_68,9,thug1,thug1,고귀한 신분이신 걸 몰라뵀습니다…죄송합니다.,
scenejan2_68,10,mendelssohn,,멘델스존은 당신을 바라본다.,
scenejan2_68,11,mendelssohn,mendelssohn,"분이 좀 풀렸어, 여보?",
scenejan2_68,12,,me,"네, 이거면 됐어요. 이제 집에 가요.",
scenejan2_69,1,mendelssohn,mendelssohn,"그래, 당신이랑 조금이라도 더 같이 있어야지! 빨리 가자.",
scenejan2_69,2,,,당신과 멘델스존은 팔짱을 끼고 다시 호텔 쪽으로 향한다.,
scenejan2_69,3,,,멘델스존은 자신이 타고 온 마차에 당신과 함께 오른다. 그러더니 사죄라도 하듯 고개를 푹 숙인다.,
scenejan2_69,4,mendelssohn,mendelssohn,"미안해요, 갑자기 그런 이상한… 상황극 해서.",
scenejan2_69_choice,1,mendelssohn,,멘델스존은 자기가 생각해도 이 상황이 부끄러운지 손에 얼굴을 파묻고 마른세수를 한다. 홍조가 목까지 올라온 것이 보였다.,
scenejan2_70,1,mendelssohn,,멘델스존의 얼굴이 더 시뻘겋게 달아오른다. 아까까지는 사과 정도 색깔이었다면 이제는 햇빛에 바싹 말린 붉은 고추 색깔이었다.,
scenejan2_70,2,mendelssohn,mendelssohn,제발 이러지 마세요… 저를 수치사시키시려고.,
scenejan2_71,1,mendelssohn,mendelssohn,"사실 굉장히 불쾌했을 수도 있는 건데, 이해해주셔서 감사합니다.",
scenejan2_71,2,,me,"아녜요, 날 도와주려고 한 거니까.",
scenejan2_71,3,mendelssohn,mendelssohn,그래도요.,
scenejan2_72,1,,,당신은 작게 웃는다.,
scenejan2_72,2,,me,재밌었어요.,
scenejan2_72,3,mendelssohn,,그 말을 듣고서야 멘델스존이 얼굴에서 손을 뗀다.,
scenejan2_72,4,mendelssohn,mendelssohn,"어디 가서 제가 이런 짓…이라고 해야 하나, 아무튼… 상황극 한 건 절대 말하시면 안 돼요.",
scenejan2_72,5,,me,혼자만 알고 있기 아까운데.,
scenejan2_72,6,mendelssohn,mendelssohn,그러면 베시에르 양이 이 야밤에 팔레 루아얄 다녀온 거 얘기할 거예요.,
scenejan2_72,7,,me,"알았어요, 알았어. 각자 약점 하나씩 잡은 셈 치죠.",
scenejan2_72,8,,,그렇게 수다를 떨고 있으니 금방 당신의 집 앞에 도착했다.,
scenejan2_72_choice,1,mendelssohn,mendelssohn,아무튼 다음번에는 정말 조심하세요. 혼자 절대로 다니지 마시고요. 제가 언제나 당신이 사고치고 있는 곳 10분 안에 대기를 하고 있지는 않을 거예요.,
scenejan2_73,1,mendelssohn,mendelssohn,하기사 남의 집 아가씨께 이런 잔소리 하고 있는 것도 웃긴 일이네요…,
scenejan2_73,2,mendelssohn,,"멘델스존은 끄응, 하는 소리를 내며 미간을 주무른다.",
scenejan2_74,1,mendelssohn,mendelssohn,혼자서 잘 하고 말 하고의 문제가 아니라고요… 혼자서 할 수 없는 일에 대한 문제예요.,
scenejan2_74,2,,me,뭐 내가 온실 속 화초인 줄 아나요. 나도 알 거 다 알아요.,
scenejan2_74,3,mendelssohn,,"멘델스존은 끄응, 하는 소리를 내며 미간을 주무른다.",
scenejan2_75,1,mendelssohn,mendelssohn,"그러니까, 언제나 그럴 수 있는 게 아니잖아요.",
scenejan2_75,2,,me,언제나 그래 주면 되죠?,
scenejan2_75,3,mendelssohn,,멘델스존의 얼굴이 버찌처럼 새빨갛게 달아오른다. 취기가 한꺼번에 뺨으로 올라온 듯한 색감이었다.,
scenejan2_75,4,mendelssohn,mendelssohn,"그, 그런 말로 어물쩍 넘어가려고 하지 마세요. 정말 이번에는 큰일이었으니까요.",
scenejan2_75,5,,,당신은 어깨를 으쓱한다.,
scenejan2_75,6,mendelssohn,,멘델스존은 한숨을 쉬면서 관자놀이를 문지른다.,
scenejan2_76_choice,1,mendelssohn,mendelssohn,시마노프스카 부인께는 쭉 저랑 계셨다고 이야기해 드리겠습니다. 다음에는 정말 이렇게 거짓말 해드리는 일 없을 거예요.,
scenejan2_77,1,,,당신은 한쪽 눈을 찡긋하며 문을 열고 슬쩍 집 안으로 들어간다.,
scenejan2_77,2,,,"다음 날, 시마노프스카는 멘델스존으로부터 당신이 어젯밤 처음부터 끝까지 자신과 함께 있었고, 우려할 만한 사건은 없었으며 당신은 안전하게 집에 들어왔다는 이야기를 전해들었다.",
scenejan2_77,3,,,그리고 시마노프스카는 그 말을 신뢰했다!,
scenejan2_78,1,,me,그게 중요한 게 아니죠. 숙녀가 곤경에 처했는데 가만히 두고 보실 건가요?,
scenejan2_78,2,,,"‘매춘부를 숙녀라 부를 수 있는가?’ 하는 고민을 할 만도 한데, 멘델스존은 선뜻 고개를 끄덕이며 당신을 자신의 뒤로 숨긴다.",
scenejan2_78,3,mendelssohn,mendelssohn,알겠습니다. 그러면 제 뒤에 계세요. 별로 질이 좋지 않은 사내들 같군요.,
scenejan2_78,4,,me,도와주셔서 감사합니다. 멋진 신사분이시네요.,
scenejan2_78,5,mendelssohn,mendelssohn,당연한 도리입니다.,
scenejan2_78,6,,,건달들이 주머니에 손을 찔러넣은 채 침을 뱉으며 다가온다.,
